"samp_date","site_id","plant_name","arth_Class","arth_order","arth_family","arth_genus_subgenus","individual_count"
"2000-04-06 00:00:00","AD191","Jacaranda  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-03-23 00:00:00","AD211","Malva parviflora  ","Arachnida","Acari","","",3
"2000-03-23 00:00:00","AD211","Chenopodium  ","Hexapoda","Homoptera","Aphididae","",6
"2000-03-23 00:00:00","AD211","Cynodon dactylon  ","Hexapoda","Thysanoptera","","",17
"2000-03-23 00:00:00","AD211","Cynodon dactylon  ","Arachnida","Acari","","",1
"2000-03-23 00:00:00","AD211","Malva parviflora  ","Hexapoda","Homoptera","Aphididae","",11
"2000-03-23 00:00:00","AD211","Malva parviflora  ","Hexapoda","Coleoptera","Coccinellidae","",1
"2000-03-23 00:00:00","AD211","Cynodon dactylon  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-03-23 00:00:00","AD211","Cynodon dactylon  ","Hexapoda","Homoptera","Aphididae","",1
"2000-03-23 00:00:00","AD211","Chenopodium  ","Hexapoda","Thysanoptera","","",9
"2000-03-23 00:00:00","AD211","Malva parviflora  ","Hexapoda","Thysanoptera","","",12
"2000-04-06 00:00:00","AE181","Tecoma capensis  ","Hexapoda","Homoptera","Aphididae","",1
"2000-04-06 00:00:00","AE181","Leucophyllum  ","Hexapoda","Homoptera","Cicadellidae","",5
"2000-04-06 00:00:00","AE181","Leucophyllum  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-06 00:00:00","AE181","Tecoma capensis  ","Arachnida","Acari","","",1
"2000-04-06 00:00:00","AE181","Juniperus  ","Hexapoda","Homoptera","Psyllidae","",2
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",4
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",1
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",8
"2000-04-26 00:00:00","AE201","Krameria  ","","Araneae","Theridiidae","",1
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Hexapoda","Hemiptera","Anthocoridae","",2
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Arachnida","Acari","","",1
"2000-04-26 00:00:00","AE201","Krameria  ","Hexapoda","Thysanoptera","","",1
"2000-04-26 00:00:00","AE201","Krameria  ","Hexapoda","Lepidoptera","","",1
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Arachnida","Araneida","Dictynidae","",1
"2000-04-26 00:00:00","AE201","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-26 00:00:00","AE201","Krameria  ","Arachnida","Acari","","",1
"2000-03-03 00:00:00","AE231","Prosopis velutina  ","Arachnida","Acari","","",17
"2000-03-03 00:00:00","AE231","Prosopis velutina  ","Hexapoda","Homoptera","Aphididae","",2
"2000-03-03 00:00:00","AE231","Prosopis velutina  ","Arachnida","Acari","","",2
"2000-03-03 00:00:00","AE231","Prosopis velutina  ","Hexapoda","Homoptera","Psyllidae","",3
"2000-03-03 00:00:00","AE231","Prosopis velutina  ","Hexapoda","Homoptera","Aphididae","",2
"2000-03-03 00:00:00","AE231","Prosopis velutina  ","Hexapoda","Homoptera","Psyllidae","",3
"2000-03-03 00:00:00","AE231","Prosopis velutina  ","Hexapoda","Homoptera","Aphididae","",1
"2000-03-02 00:00:00","AE71","Ambrosia deltoidea  ","Arachnida","Acari","","",1
"2000-03-02 00:00:00","AE71","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2000-03-02 00:00:00","AE71","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",1
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Thysanoptera","","",16
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","","Hemiptera","Anthocoridae","",1
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Hemiptera","Miridae","",2
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",5
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Hemiptera","Tingidae","",1
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Anthocoridae","",7
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Hemiptera","Miridae","",4
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","","Araneae","Thomisidae","",1
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Neuroptera","Chrysopidae","",1
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","","Homoptera","Ciccoidea","",1
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Coleoptera","Curculionidae","",2
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",47
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Homoptera","Psyllidae","",3
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Hemiptera","Miridae","",5
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Diptera","Empididae","",1
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Tingidae","",2
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","","Homoptera","Delphacidae","",4
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Coleoptera","Coccinellidae","",1
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Lepidoptera","","",2
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",4
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Rhopalidae","",1
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Coleoptera","Curculionidae","",1
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Homoptera","Psyllidae","",3
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Hymenoptera","Ichneumonidae","",1
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Hymenoptera","","",2
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Lepidoptera","","",1
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Thysanoptera","","",69
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-05-09 00:00:00","AE91","Cercidium floridum  ","Hexapoda","Hemiptera","Miridae","",5
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","","",1
"2000-05-09 00:00:00","AE91","Ambrosia deltoidea  ","","Hemiptera","Tingidae","",20
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-05-09 00:00:00","AE91","Prosopis chilensis  ","","Lepidoptera","Geometridae","",3
"2000-04-20 00:00:00","AF121","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-20 00:00:00","AF121","Krameria  ","Hexapoda","Thysanoptera","","",5
"2000-04-20 00:00:00","AF121","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-20 00:00:00","AF121","Larrea tridentata  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-04-20 00:00:00","AF121","Encelia farinosa  ","Hexapoda","Hemiptera","Miridae","",2
"2000-04-20 00:00:00","AF121","Krameria  ","Hexapoda","Hymenoptera","","",1
"2000-04-20 00:00:00","AF121","Encelia farinosa  ","Hexapoda","Hemiptera","Tingidae","",2
"2000-04-20 00:00:00","AF121","Larrea tridentata  ","Arachnida","Acari","","",17
"2000-04-20 00:00:00","AF121","Larrea tridentata  ","Hexapoda","Thysanoptera","","",29
"2000-04-20 00:00:00","AF121","Encelia farinosa  ","Hexapoda","Homoptera","Membracidae","",3
"2000-04-20 00:00:00","AF121","Encelia farinosa  ","Arachnida","Acari","","",6
"2000-04-20 00:00:00","AF121","Encelia farinosa  ","Hexapoda","Thysanoptera","","",15
"2000-05-12 00:00:00","AF141","Simmondsia chinensis  ","Arachnida","Acari","","",1
"2000-05-12 00:00:00","AF141","Simmondsia chinensis  ","Hexapoda","Thysanoptera","","",1
"2000-05-12 00:00:00","AF141","Krameria  ","Hexapoda","Lepidoptera","","",1
"2000-05-12 00:00:00","AF141","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2000-05-12 00:00:00","AF141","Krameria  ","Hexapoda","Thysanoptera","","",21
"2000-05-12 00:00:00","AF141","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2000-05-12 00:00:00","AF141","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-29 00:00:00","AF191","Larrea tridentata  ","Arachnida","Acari","","",53
"2000-02-29 00:00:00","AF191","Larrea tridentata  ","Arachnida","Acari","","",42
"2000-02-29 00:00:00","AF191","Larrea tridentata  ","","Homoptera","Coccoidea","",2
"2000-02-29 00:00:00","AF191","Larrea tridentata  ","Arachnida","Acari","","",73
"2000-02-29 00:00:00","AF191","Larrea tridentata  ","","Homoptera","Coccoidea","",6
"2000-02-29 00:00:00","AF191","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2000-04-26 00:00:00","AF231","Chenopodium  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2000-04-26 00:00:00","AF231","Sphaeralcea ambigua  ","Arachnida","Acari","","",6
"2000-04-26 00:00:00","AF231","Sphaeralcea ambigua  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-26 00:00:00","AF231","Chenopodium  ","Hexapoda","Thysanoptera","","",9
"2000-04-26 00:00:00","AF231","Chenopodium  ","Hexapoda","Diptera","Cecidomyiidae"," ",2
"2000-04-26 00:00:00","AF231","Chenopodium  ","Hexapoda","Hemiptera","Anthocoridae","",3
"2000-04-26 00:00:00","AF231","Chenopodium  ","Arachnida","Acari","","",3
"2000-04-26 00:00:00","AF231","Chenopodium  ","Hexapoda","Thysanoptera","","",15
"2000-04-26 00:00:00","AF231","Chenopodium  ","Arachnida","Acari","","",1
"2000-04-26 00:00:00","AF231","Chenopodium  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-26 00:00:00","AF231","Sphaeralcea ambigua  ","Hexapoda","Hemiptera","","",1
"2000-04-26 00:00:00","AF231","Sphaeralcea ambigua  ","Hexapoda","Hemiptera","Anthocoridae","",12
"2000-04-26 00:00:00","AF231","Sphaeralcea ambigua  ","Hexapoda","Thysanoptera","","",80
"2000-04-26 00:00:00","AF231","Chenopodium  ","","Araneida","Araneidae","",1
"2000-04-26 00:00:00","AF231","Chenopodium  ","Hexapoda","Hemiptera","Miridae","",6
"2000-04-26 00:00:00","AF231","Sphaeralcea ambigua  ","Hexapoda","Diptera","Cecidomyiidae"," ",1
"2000-05-01 00:00:00","AF81","Simmondsia chinensis  ","Arachnida","Acari","","",36
"2000-05-01 00:00:00","AF81","Simmondsia chinensis  ","Hexapoda","Thysanoptera","","",9
"2000-05-01 00:00:00","AF81","Simmondsia chinensis  ","Hexapoda","Homoptera","Membracidae","",1
"2000-05-01 00:00:00","AF81","Cercidium floridum  ","Arachnida","Acari","","",6
"2000-05-01 00:00:00","AF81","Simmondsia chinensis  ","","Homoptera","Ciccoidea","",2
"2000-05-01 00:00:00","AF81","Cercidium floridum  ","Hexapoda","Thysanoptera","","",23
"2000-05-01 00:00:00","AF81","Cercidium floridum  ","Hexapoda","Homoptera","Membracidae","",1
"2000-05-01 00:00:00","AF81","Krameria  ","Arachnida","Acari","","",2
"2000-05-01 00:00:00","AF81","Cercidium floridum  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2000-05-01 00:00:00","AF81","Simmondsia chinensis  ","","Lepidoptera","Geometridae","",1
"2000-05-01 00:00:00","AF81","Simmondsia chinensis  ","","Araneae","Thomisidae","",1
"2000-05-01 00:00:00","AF81","Krameria  ","","Lepidoptera","Pyralidae","",4
"2000-05-01 00:00:00","AF81","Krameria  ","Hexapoda","Thysanoptera","","",23
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Arachnida","Acari","","",8
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","","Homoptera","Ciccoidea","",2
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Arachnida","Acari","","",56
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","","Homoptera","Ciccoidea","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Arachnida","Acari","","",30
"2000-02-29 00:00:00","AG201","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",1
"2000-02-28 00:00:00","E121","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-28 00:00:00","E121","Larrea tridentata  ","Arachnida","Acari","","",2
"2000-02-28 00:00:00","E121","Larrea tridentata  ","Arachnida","Acari","","",2
"2000-02-28 00:00:00","E121","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2000-02-28 00:00:00","E121","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-28 00:00:00","E121","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2000-02-28 00:00:00","E81","Larrea tridentata  ","Arachnida","Acari","","",2
"2000-02-28 00:00:00","E81","Larrea tridentata  ","Hexapoda","Coleoptera","Chrysomelidae","",1
"2000-02-28 00:00:00","E81","Larrea tridentata  ","","Lepidoptera","Geometridae","",2
"2000-02-28 00:00:00","E81","Larrea tridentata  ","Arachnida","Acari","","",4
"2000-02-28 00:00:00","E81","Larrea tridentata  ","","Lepidoptera","Geometridae","",2
"2000-02-28 00:00:00","E81","Larrea tridentata  ","Arachnida","Acari","","",13
"2000-02-28 00:00:00","F121","Hymenoclea salsola  ","Hexapoda","Thysanoptera","","",2
"2000-02-28 00:00:00","F121","Larrea tridentata  ","Arachnida","Acari","","",1
"2000-02-28 00:00:00","F121","Larrea tridentata  ","Hexapoda","Thysanoptera","","",8
"2000-03-31 00:00:00","F151","Larrea tridentata  ","Arachnida","Acari","","",4
"2000-03-31 00:00:00","F151","Ambrosia deltoidea  ","Hexapoda","Homoptera","Membracidae","",1
"2000-03-31 00:00:00","F151","Ambrosia deltoidea  ","","Araneae","Thomisidae","",1
"2000-03-31 00:00:00","F151","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-03-31 00:00:00","F151","Ambrosia deltoidea  ","Arachnida","Acari","","",16
"2000-03-31 00:00:00","F151","Cercidium floridum  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-03-31 00:00:00","F151","Cercidium floridum  ","Hexapoda","Thysanoptera","","",3
"2000-03-31 00:00:00","F151","Ambrosia deltoidea  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-03-31 00:00:00","F151","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-03-31 00:00:00","F151","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",2
"2000-03-31 00:00:00","F151","Cercidium floridum  ","Hexapoda","Homoptera","Membracidae","",1
"2000-03-22 00:00:00","F191","Populus fremontii  ","Hexapoda","Homoptera","Aphididae","",64
"2000-03-22 00:00:00","F191","Populus fremontii  ","","Homopter","Aleyrodidae","",4
"2000-03-22 00:00:00","F191","Populus fremontii  ","Hexapoda","Thysanoptera","","",3
"2000-03-22 00:00:00","F191","Populus fremontii  ","","Homopter","Aleyrodidae","",1
"2000-03-22 00:00:00","F191","Populus fremontii  ","Hexapoda","Homoptera","Aphididae","",10
"2000-03-22 00:00:00","F191","Populus fremontii  ","Hexapoda","Thysanoptera","","",2
"2000-03-22 00:00:00","F191","Populus fremontii  ","Arachnida","Acari","","",14
"2000-03-22 00:00:00","F191","Sphaeralcea ambigua  ","Hexapoda","Homoptera","Aphididae","",3
"2000-03-22 00:00:00","F191","Sphaeralcea ambigua  ","Hexapoda","Thysanoptera","","",1
"2000-03-22 00:00:00","F191","Populus fremontii  ","Arachnida","Acari","","",11
"2000-03-22 00:00:00","F191","Sphaeralcea ambigua  ","Arachnida","Acari","","",28
"2000-02-28 00:00:00","F81","Larrea tridentata  ","","Lepidoptera","Geometridae","",2
"2000-02-28 00:00:00","F81","Larrea tridentata  ","","Homoptera","Ciccoidea","",1
"2000-02-28 00:00:00","F81","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2000-02-28 00:00:00","F81","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",1
"2000-02-28 00:00:00","F81","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2000-02-28 00:00:00","F81","Larrea tridentata  ","Arachnida","Acari","","",3
"2000-04-10 00:00:00","G101","Isocoma  ","Arachnida","Acari","","",2
"2000-04-10 00:00:00","G101","Isocoma  ","","Homoptera","Delphacidae","",1
"2000-04-10 00:00:00","G101","Hymenoclea salsola  ","","Lepidoptera","Geometridae","",1
"2000-04-10 00:00:00","G101","Prosopis velutina  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-10 00:00:00","G101","Prosopis velutina  ","Hexapoda","Thysanoptera","","",1
"2000-04-10 00:00:00","G101","Hymenoclea salsola  ","Hexapoda","Coleoptera","Curculionidae","",1
"2000-04-10 00:00:00","G101","Isocoma  ","Hexapoda","Thysanoptera","","",5
"2000-04-10 00:00:00","G101","Isocoma  ","Hexapoda","Lepidoptera","","",2
"2000-04-10 00:00:00","G101","Hymenoclea salsola  ","Hexapoda","Thysanoptera","","",27
"2000-04-10 00:00:00","G121","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-04-10 00:00:00","G121","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",16
"2000-03-31 00:00:00","G151","Ambrosia dumosa  ","Hexapoda","Homoptera","Psyllidae","",3
"2000-03-31 00:00:00","G151","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2000-03-31 00:00:00","G151","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",2
"2000-03-31 00:00:00","G151","Larrea tridentata  ","Arachnida","Acari","","",2
"2000-03-31 00:00:00","G151","Ambrosia deltoidea  ","Arachnida","Acari","","",1
"2000-03-31 00:00:00","G151","Larrea tridentata  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-03-31 00:00:00","G151","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-14 00:00:00","G71","Hymenoclea salsola  ","Hexapoda","Thysanoptera","","",7
"2000-02-14 00:00:00","G71","Baccharis sarothroides  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2000-02-14 00:00:00","G71","Hymenoclea salsola  ","Hexapoda","Homoptera","Aphididae","",1
"2000-02-14 00:00:00","G71","Baccharis sarothroides  ","Hexapoda","Homoptera","","",1
"2000-02-14 00:00:00","G71","Baccharis sarothroides  ","Hexapoda","Thysanoptera","","",4
"2000-02-14 00:00:00","G71","Baccharis sarothroides  ","Hexapoda","Thysanoptera","","",2
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","Formicidae","",1
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",8
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Arachnida","Acari","","",2
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Coleoptera","Chrysomelidae","",1
"2000-04-13 00:00:00","H131","Larrea tridentata  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",2
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Arachnida","Acari","","",2
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-04-13 00:00:00","H131","Larrea tridentata  ","Hexapoda","Thysanoptera","","",3
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Coleoptera","Curculionidae","",1
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","","Araneae","Thomisidae","",1
"2000-04-13 00:00:00","H131","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-13 00:00:00","H131","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",6
"2000-04-13 00:00:00","H131","Larrea tridentata  ","Arachnida","Acari","","",1
"2000-03-31 00:00:00","H161","Ambrosia deltoidea  ","Arachnida","Acari","","",1
"2000-03-31 00:00:00","H161","Ambrosia dumosa  ","Hexapoda","Thysanoptera","","",1
"2000-03-31 00:00:00","H161","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
